CSEN 501,3,4,14,Tut,5CSEN T17,
CSEN 501,2,2,7,Tut,5CSEN T18,
CSEN 501,6,3,28,Tut,5CSEN T19,
CSEN 501,2,4,9,Tut,5DMET T20,
CSEN 502,1,3,3,Lecture,CSEN L01,
CSEN 502,3,1,11,Lecture,CSEN L01,
CSEN 502,1,3,3,Lecture,CSEN L02,
CSEN 502,3,1,11,Lecture,CSEN L02,
CSEN 502,6,2,27,Tut,5CSEN T10,
CSEN 502,3,4,14,Tut,5CSEN T11,
CSEN 502,2,3,8,Tut,5CSEN T12,
CSEN 502,6,4,29,Tut,5CSEN T13,
CSEN 502,1,4,4,Tut,5CSEN T14,
CSEN 502,3,3,13,Tut,5CSEN T15,
CSEN 502,2,4,9,Tut,5CSEN T16,
CSEN 502,1,2,2,Tut,5CSEN T17,
CSEN 502,2,1,6,Tut,5CSEN T18,
CSEN 502,2,4,9,Tut,5CSEN T19,
CSEN 503,3,3,13,Lecture,CSEN L01,
CSEN 503,6,2,27,Lecture,CSEN L02,
CSEN 503,6,2,27,Lecture,DMET L01,
CSEN 503,3,4,14,Tut,5CSEN T10,
CSEN 503,2,5,10,Tut,5CSEN T11,
CSEN 503,1,1,1,Tut,5CSEN T12,
CSEN 503,2,3,8,Tut,5CSEN T13,
CSEN 503,3,2,12,Tut,5CSEN T14,
CSEN 503,1,2,2,Tut,5CSEN T15,
CSEN 503,1,4,4,Tut,5CSEN T16,
CSEN 503,6,3,28,Tut,5CSEN T17,
CSEN 503,2,4,9,Tut,5CSEN T18,
CSEN 503,3,3,13,Tut,5CSEN T19,
CSEN 503,2,2,7,Tut,5DMET T20,
CSEN 605,2,1,6,Lecture,CSEN L01,
CSEN 605,3,2,12,Lecture,CSEN L02,
CSEN 605,3,2,12,Lecture,DMET L01,
CSEN 605,1,1,1,Tut,5CSEN T10,
CSEN 605,2,3,8,Tut,5CSEN T11,
CSEN 605,3,2,12,Tut,5CSEN T12,
CSEN 605,2,5,10,Tut,5CSEN T13,
CSEN 605,6,2,27,Tut,5CSEN T14,
CSEN 605,2,1,6,Tut,5CSEN T15,
CSEN 605,3,4,14,Tut,5CSEN T16,
CSEN 605,2,4,9,Tut,5CSEN T17,
CSEN 605,6,3,28,Tut,5CSEN T18,
CSEN 605,1,2,2,Tut,5CSEN T19,
CSEN 605,1,4,4,Tut,5DMET T20,
CSEN 701,6,3,28,Lecture,CSEN L01,
CSEN 701,5,3,23,Lecture,CSEN L01,
CSEN 701,5,3,23,Lecture,DMET L01,
CSEN 701,5,4,24,Lecture,DMET L01,
CSEN 701,6,1,26,Tut,7CSEN T10,
CSEN 701,4,2,17,Tut,7CSEN T11,
CSEN 701,5,5,25,Tut,7CSEN T12,
CSEN 701,5,4,24,Tut,7CSEN T13,
CSEN 701,5,2,22,Tut,7CSEN T14,
CSEN 701,4,3,18,Tut,7CSEN T15,
CSEN 701,6,2,27,Tut,7DMET T17,
CSEN 701,6,3,28,Tut,7DMET T18,
CSEN 702,1,4,4,Lecture,CSEN L01,
CSEN 702,1,5,5,Lecture,CSEN L01,
CSEN 702,6,4,29,Tut,7CSEN T10,
CSEN 702,5,5,25,Tut,7CSEN T11,
CSEN 702,6,2,27,Tut,7CSEN T12,
CSEN 702,4,3,18,Tut,7CSEN T13,
CSEN 702,4,4,19,Tut,7CSEN T14,
CSEN 702,5,2,22,Tut,7CSEN T15,
CSEN 703,4,1,16,Lecture,CSEN L01,
CSEN 703,4,3,18,Tut,7CSEN T10,
CSEN 703,5,4,24,Tut,7CSEN T11,
CSEN 703,4,2,17,Tut,7CSEN T12,
CSEN 703,1,2,2,Tut,7CSEN T13,
CSEN 703,1,1,1,Tut,7CSEN T14,
CSEN 703,4,4,19,Tut,7CSEN T15,
CSEN 704,5,4,24,Lab,7CSEN P10,
CSEN 704,5,5,25,Lab,7CSEN P10,
CSEN 704,6,1,26,Lab,7CSEN P11,
CSEN 704,6,2,27,Lab,7CSEN P11,
CSEN 704,6,4,29,Lab,7CSEN P12,
CSEN 704,6,5,30,Lab,7CSEN P12,
CSEN 704,5,1,21,Lab,7CSEN P13,
CSEN 704,5,2,22,Lab,7CSEN P13,
CSEN 704,5,4,24,Lab,7CSEN P14,
CSEN 704,5,5,25,Lab,7CSEN P14,
CSEN 704,1,1,1,Lab,7CSEN P15,
CSEN 704,1,2,2,Lab,7CSEN P15,
CSEN 901,6,4,29,Lecture,CSEN L01,
CSEN 901,6,4,29,Lecture,EL L01,
CSEN 901,1,4,4,Tut,9CSEN T08,
CSEN 901,3,3,13,Tut,9CSEN T09,
CSEN 901,3,4,14,Tut,9CSEN T10,
CSEN 901,2,2,7,Tut,9CSEN T11,
CSEN 901,1,1,1,Tut,9CSEN T12,
CSEN 901,1,2,2,Tut,EL T01,
CSEN 903,2,1,6,Lab,9CSEN P08,
CSEN 903,2,2,7,Lab,9CSEN P08,
CSEN 903,1,1,1,Lab,9CSEN P09,
CSEN 903,1,2,2,Lab,9CSEN P09,
CSEN 903,1,4,4,Lab,9CSEN P10,
CSEN 903,1,5,5,Lab,9CSEN P10,
CSEN 903,3,3,13,Lab,9CSEN P11,
CSEN 903,3,4,14,Lab,9CSEN P11,
CSEN 903,2,4,9,Lab,9CSEN P12,
CSEN 903,2,5,10,Lab,9CSEN P12,
CSEN 906,4,3,18,Lecture,EL L01,
CSEN 906,4,3,18,Lecture,EL L01,
CSEN 906,4,4,19,Tut,EL T01,
CSEN 906,4,4,19,Tut,EL T01,
CSEN 906,3,2,12,Tut,EL T02,
CSEN 909,3,2,12,Lab,EL P01,
CSEN 909,3,1,11,Lab,EL P02,
CSEN 909,1,1,1,Lab,EL P03,
CSEN 909,6,5,30,Lecture,EL L01,
CSEN 909,6,5,30,Lecture,EL L01,
DE 101,2,1,6,Tut,1E I+II 1G T01,
DE 101,6,4,29,Tut,1E I+II 1G T01,
DE 101,6,4,29,Tut,1E I+II 1G T02,
DE 101,2,1,6,Tut,1E I+II 1G T02,
DE 101,2,1,6,Tut,1E I+II 1G T03,
DE 101,6,4,29,Tut,1E I+II 1G T03,
DE 101,6,4,29,Tut,1E I+II 1G T04,
DE 101,2,1,6,Tut,1E I+II 1G T04,
DE 101,2,1,6,Tut,1E I+II 1G T05,
DE 101,6,4,29,Tut,1E I+II 1G T05,
DE 101,6,4,29,Tut,1E I+II 1G T06,
DE 101,2,1,6,Tut,1E I+II 1G T06,
DE 101,2,1,6,Tut,1E I+II 1G T07,
DE 101,6,4,29,Tut,1E I+II 1G T07,
DE 101,6,4,29,Tut,1E I+II 1G T08,
DE 101,2,1,6,Tut,1E I+II 1G T08,
DE 101,1,2,2,Tut,1E III+IV 1G T09,
DE 101,5,5,25,Tut,1E III+IV 1G T09,
DE 101,5,5,25,Tut,1E III+IV 1G T10,
